Time,EAR,MAR,Blinks,Yawns,Drowsy
1771687408.11,0.239,0.018,46,0,0
1771687408.13,0.259,0.018,46,0,0
1771687408.21,0.268,0.0,46,0,0
1771687408.27,0.299,0.019,46,0,0
1771687408.38,0.3,0.119,46,0,0
1771687408.4,0.296,0.207,46,0,0
1771687408.5,0.282,0.262,46,0,0
1771687408.59,0.316,0.27,46,0,0
1771687408.65,0.318,0.208,46,0,0
1771687408.71,0.313,0.23,46,0,0
1771687408.74,0.31,0.134,46,0,0
1771687408.8,0.312,0.019,46,0,0
1771687408.92,0.333,0.019,46,0,0
1771687408.95,0.335,0.062,46,0,0
1771687409.01,0.334,0.04,46,0,0
1771687409.08,0.328,0.019,46,0,0
1771687409.14,0.356,0.02,46,0,0
1771687409.2,0.334,0.045,46,0,0
1771687409.27,0.339,0.04,46,0,0
1771687409.35,0.34,0.0,46,0,0
1771687409.41,0.362,0.02,46,0,0
1771687409.47,0.356,0.0,46,0,0
1771687409.54,0.359,0.02,46,0,0
1771687409.6,0.338,0.0,46,0,0
1771687409.67,0.335,0.0,46,0,0
1771687409.75,0.339,0.021,46,0,0
1771687409.81,0.308,0.1,46,0,0
1771687409.87,0.309,0.079,46,0,0
1771687409.94,0.306,0.027,46,0,0
1771687410.0,0.317,0.028,46,0,0
1771687410.06,0.309,0.044,46,0,0
1771687410.15,0.314,0.028,46,0,0
1771687410.21,0.321,0.02,46,0,0
1771687410.27,0.334,0.039,46,0,0
1771687410.34,0.34,0.027,46,0,0
1771687410.4,0.302,0.04,46,0,0
1771687410.48,0.252,0.062,46,0,0
1771687410.54,0.239,0.063,46,0,0
1771687410.61,0.263,0.08,46,0,0
1771687410.67,0.267,0.097,46,0,0
1771687410.74,0.277,0.057,46,0,0
1771687410.8,0.295,0.043,46,0,0
1771687410.88,0.315,0.019,46,0,0
1771687410.95,0.316,0.0,46,0,0
1771687411.01,0.316,0.0,46,0,0
1771687411.07,0.307,0.0,46,0,0
1771687411.14,0.314,0.0,46,0,0
1771687411.21,0.321,0.0,46,0,0
1771687411.28,0.303,0.063,46,0,0
1771687411.35,0.315,0.122,46,0,0
1771687411.41,0.309,0.0,46,0,0
1771687411.47,0.318,0.02,46,0,0
1771687411.54,0.339,0.018,46,0,0
1771687411.6,0.325,0.0,46,0,0
1771687411.68,0.274,0.0,46,0,0
1771687411.74,0.256,0.0,46,0,0
1771687411.81,0.258,0.055,46,0,0
1771687411.87,0.254,0.025,46,0,0
1771687411.94,0.264,0.094,46,0,0
1771687412.0,0.261,0.027,46,0,0
1771687412.12,0.281,0.059,46,0,0
1771687412.19,0.228,0.288,46,0,0
1771687412.24,0.194,0.26,46,0,0
1771687412.31,0.214,0.283,46,0,0
1771687412.38,0.247,0.305,46,0,0
1771687412.42,0.228,0.362,46,0,0
1771687412.48,0.275,0.477,46,0,0
1771687412.55,0.267,0.112,46,0,0
1771687412.61,0.283,0.09,46,0,0
1771687412.68,0.281,0.0,46,0,0
1771687412.74,0.283,0.061,46,0,0
